0,1,2,3,4,5,6,label
-0.70255667,0.3406723,-0.96858215,-0.4733807,-0.12960635,-0.40219888,0.0061205775,0
-0.81904733,0.48906526,-0.9524041,-0.23018803,-0.30978835,-0.45319998,-0.1768282,1
-0.034458935,0.38632816,-0.97576976,-0.38309565,-0.6404206,-0.58180493,-0.011122592,0
0.354895,0.17826921,-0.98867005,0.25154775,0.3327669,-0.52920246,-0.17344525,0
-0.42620093,0.5766026,-0.95990914,-0.5649286,-0.17573498,-0.5645283,-0.16489029,0
-0.8034074,0.38936958,-0.9606531,-0.19693482,-0.42504543,-0.48087087,-0.4165405,1
-0.01680851,0.3973531,-0.9757432,-0.58463573,-0.628628,-0.47391114,-0.05569306,0
-0.5502324,0.27529687,-0.9777446,-0.6578686,-0.12023413,-0.43904656,-0.0732031,0
-0.70261693,0.5183162,-0.9544255,-0.40920448,-0.14978635,-0.45039335,-0.08373776,1
-0.8544203,0.6912731,-0.93600726,-0.22324875,-0.12277141,-0.4890886,0.26723444,1
-0.152735,0.41952032,-0.96623784,-0.5179738,-0.415802,-0.4950965,0.15934116,0
-0.5357966,0.4301306,-0.9667689,-0.6398808,-0.08663501,-0.43283758,-0.12456313,0
-0.7071969,0.30238783,-0.96362257,-0.40567312,-0.2601551,-0.412852,-0.14943303,1
-0.700751,0.21177432,-0.9755797,-0.45464572,-0.31473082,-0.29258758,-0.23087576,0
-0.8526139,0.44493926,-0.95589983,-0.15176713,-0.3895105,-0.5074954,-0.41096234,1
-0.7682762,0.39925182,-0.9605563,-0.26741517,-0.37737706,-0.44096723,-0.45900378,1
-0.5780363,0.5642385,-0.95612985,-0.5107736,-0.041526914,-0.51647437,-0.36145955,1
-0.7418505,0.3516237,-0.9663892,-0.38547277,-0.22211723,-0.4657155,-0.054986537,0
-0.80662805,0.43646276,-0.95600045,-0.22516438,-0.33323193,-0.3946838,-0.2590075,1
-0.3971511,0.4598224,-0.96529055,-0.6513102,-0.19537915,-0.40347472,-0.30123162,0
-0.8002977,0.2655462,-0.94108707,-0.3261236,-0.3941689,-0.1776843,-0.025851093,0
-0.5230282,0.70148325,-0.94569975,-0.56184125,-0.06690371,-0.45151675,-0.13745925,0
-0.6710885,0.23586792,-0.9764346,-0.48712215,-0.25134853,-0.39133325,-0.17008558,0
-0.5223951,0.46052325,-0.9649492,-0.6025679,-0.09139639,-0.4618505,-0.47364646,0
-0.85635275,0.52283037,-0.94986826,-0.21152934,-0.23553643,-0.49762475,0.087338746,1
-0.32867002,0.4786417,-0.96630514,-0.64322644,-0.37335205,-0.44782847,-0.33672178,0
-0.70257807,0.42588437,-0.96230346,-0.48906928,-0.047944948,-0.46380293,0.30760702,1
-0.877406,0.511237,-0.9494045,-0.15501256,-0.29734108,-0.5072595,-0.0058619604,1
-0.7638414,0.38404876,-0.96316504,-0.32470474,-0.28108212,-0.460904,-0.31591696,1
-0.6888005,0.3650384,-0.9666524,-0.44797978,-0.18061197,-0.458922,-0.032733046,1
-0.19211656,0.3253279,-0.9833902,-0.5793631,-0.5163858,-0.55135113,-0.22157387,0
-0.034805715,0.62984395,-0.9283899,0.010114968,-0.69063133,0.5684254,0.62442553,0
-0.7998507,0.4209559,-0.95880795,-0.21134827,-0.39426738,-0.5026425,-0.47120818,1
-0.5053422,0.8182614,-0.93582255,-0.49948627,-0.002707243,-0.4492661,-0.20428091,1
-0.03504622,0.4406923,-0.96695805,-0.5448235,-0.30219224,-0.30655426,-0.18205178,0
-0.7098833,0.3302344,-0.96877474,-0.428828,-0.2017839,-0.39967462,-0.08340482,0
0.35375875,0.3031275,-0.9742658,0.27009732,0.43543005,-0.59683883,-0.33076495,0
-0.66306543,0.6144601,-0.95110494,-0.39014947,-0.06648138,-0.60031676,-0.13942508,1
-0.6315151,0.24011692,-0.97760904,-0.54104155,-0.20645934,-0.40262315,-0.059957907,0
-0.6080455,0.4150457,-0.96408,-0.546864,-0.1498068,-0.3917701,-0.09304758,1
-0.8069541,0.35010266,-0.962799,-0.20434067,-0.4460823,-0.4499607,-0.5012398,1
-0.023620427,0.59193075,-0.9622913,-0.3555696,-0.66561276,-0.4316859,-0.19548418,0
-0.7822678,0.4280688,-0.95637125,-0.29734367,-0.30791825,-0.32545552,-0.12466231,1
-0.84187675,0.4670971,-0.9535469,-0.19972846,-0.30513206,-0.47148865,-0.117608845,1
-0.84621376,0.43595672,-0.9562002,-0.12319097,-0.45076194,-0.48266152,-0.4650697,1
-0.6076336,0.6574951,-0.9453948,-0.48735696,-0.080833584,-0.42306837,-0.1184372,0
0.23786086,0.5264523,-0.95513695,-0.19244187,-0.17859052,-0.5120129,0.2943697,0
-0.6651427,0.2668802,-0.97473073,-0.47910887,-0.24371707,-0.43662065,-0.16623992,1
0.0360986,0.5572986,-0.96568245,-0.5126476,-0.6292022,-0.4187697,-0.2851979,0
-0.44778094,0.6662786,-0.9480008,-0.5918514,-0.13749468,-0.3418639,-0.35114107,0
-0.872216,0.60197425,-0.9406766,-0.11868483,-0.31612754,-0.4344732,-0.12479442,1
-0.71981305,0.27141452,-0.97064126,-0.41972232,-0.2804657,-0.38429296,-0.14155981,0
-0.17865977,0.5381379,-0.9690575,-0.7234235,-0.37638742,-0.5877816,-0.48979878,0
-0.87544346,0.58223665,-0.9445912,-0.22884993,-0.1436222,-0.48155412,0.25255013,1
0.23542136,0.2825927,-0.9844436,0.05321935,-0.0005354285,-0.6341123,0.03246224,0
-0.48859498,0.5561562,-0.95863837,-0.5674396,-0.08668314,-0.50318223,-0.49729264,0
-0.7790641,0.31558585,-0.95886934,-0.29686996,-0.39396062,-0.31083775,-0.040983245,1
-0.79731923,0.46995556,-0.95188403,-0.28131443,-0.24327895,-0.43403965,0.1398673,1
-0.08591342,0.3190944,-0.9820238,-0.60600007,-0.45029938,-0.48118252,-0.08011601,0
-0.024325788,0.47505626,-0.975272,-0.6875472,-0.5474963,-0.55828017,-0.27682823,0
-0.7648034,0.45081142,-0.95667666,-0.393758,-0.11795749,-0.41216916,0.26067725,0
-0.6532852,0.28899914,-0.9735665,-0.58321446,-0.07153718,-0.4004952,0.15722987,0
-0.8256701,0.46236134,-0.95435166,-0.15882622,-0.40042734,-0.46664095,-0.2879451,1
-0.7769096,0.6541104,-0.94155693,-0.32535052,-0.080261245,-0.4799552,0.12404342,1
-0.72187114,0.42539048,-0.96006227,-0.3939761,-0.20170027,-0.42598253,0.03812918,1
-0.33615696,0.5479587,-0.9616212,-0.58368564,-0.41753054,-0.4413612,-0.40954158,0
-0.71886563,0.32508594,-0.9687171,-0.33263606,-0.35715324,-0.47332913,-0.2908668,1
-0.8900987,0.55510116,-0.9458007,-0.14071096,-0.27920577,-0.5071026,0.14406043,1
-0.87176436,0.6475235,-0.940437,-0.085246176,-0.29696095,-0.5356418,-0.35116416,1
-0.77890337,0.37818822,-0.95829254,-0.2828992,-0.36357856,-0.27935213,-0.026848815,1
-0.7509628,0.6141139,-0.94815564,-0.26631603,-0.15057887,-0.5876973,-0.26122367,1
-0.88202584,0.4477617,-0.9502573,-0.077935845,-0.48737705,-0.3688087,-0.33921844,1
-0.10875678,0.646129,-0.9520891,-0.5740629,-0.29342362,-0.26596755,-0.47890812,0
-0.44277334,0.51309854,-0.9629944,-0.65637803,-0.08043748,-0.4933909,-0.46078593,0
-0.7371435,0.54516965,-0.95060986,-0.46608347,-0.016856253,-0.38241735,0.3662049,0
-0.83878386,0.43715256,-0.9524997,-0.29996425,-0.22806522,-0.30822074,0.26535007,0
-0.82591903,0.4328184,-0.9513083,-0.23341674,-0.33248857,-0.39046,0.028430387,1
-0.80158126,0.39122897,-0.960556,-0.2565841,-0.3375192,-0.44672218,-0.26168454,1
-0.7723942,0.37011677,-0.9635832,-0.36839238,-0.20221715,-0.4561525,-0.038395897,0
-0.84167314,0.45103133,-0.9538311,-0.0994502,-0.478926,-0.43688953,-0.4186888,1
-0.61844945,0.6685629,-0.9448664,-0.35263777,-0.12303625,-0.40486106,-0.12246818,1
0.9302577,0.6419644,-0.96175504,-0.035414964,-0.3544531,-0.8324454,0.45005107,0
0.0315035,0.99311584,-0.9247007,-0.47747266,-0.30642864,-0.20696266,-0.513732,1
-0.43623817,0.4473617,-0.9681847,-0.6617382,-0.21610448,-0.45913363,-0.4316992,0
-0.6967441,0.4882577,-0.9577758,-0.5608567,0.09465662,-0.43015623,0.65322226,0
-0.82002556,0.49721766,-0.9525414,-0.2419718,-0.24035954,-0.43999892,-0.26094267,1
-0.7670837,0.28256035,-0.967223,-0.3638453,-0.31849077,-0.32598978,-0.16564696,0
-0.7265157,0.29634997,-0.96957934,-0.41027954,-0.24779837,-0.40018132,-0.14334832,0
-0.6646164,0.28312948,-0.9730799,-0.43825614,-0.26822254,-0.46555817,-0.26500505,1
-0.8720088,0.5741528,-0.9452651,-0.21374603,-0.18404992,-0.47732514,0.19934788,1
-0.7111696,0.45797262,-0.9591411,-0.35312065,-0.25226182,-0.5086726,-0.2718098,1
-0.6119248,0.26524127,-0.9758749,-0.5198096,-0.21990007,-0.40781993,-0.18093579,0
-0.8602731,0.47274467,-0.9520409,-0.14628863,-0.38381404,-0.431955,-0.22276948,1
-0.8300128,0.6160015,-0.94343185,-0.1969958,-0.2115492,-0.49743125,-0.023054145,1
-0.7658195,0.58674484,-0.9472508,-0.4109131,-0.0015271902,-0.44475046,0.27036873,0
-0.78642976,0.62460166,-0.9413944,-0.34633595,-0.07846953,-0.41240528,0.29486972,0
-0.8777852,0.447648,-0.95177865,-0.0960111,-0.45111686,-0.4459057,-0.37222606,1
-0.64151806,0.33969486,-0.9690668,-0.6122332,-0.035988197,-0.3818885,0.29314846,0
-0.9788197,0.5623559,-0.9408277,0.013385475,-0.39952654,-0.47526842,-0.047159716,1
-0.83216524,0.53364134,-0.9503777,-0.18561748,-0.28376076,-0.5371016,-0.298805,1
-0.81452036,0.4161055,-0.9565044,-0.21399052,-0.37104553,-0.37340495,-0.180663,1
-0.8215716,0.40618682,-0.95985544,-0.16586086,-0.4489487,-0.51565737,-0.47762623,1
-0.73772144,0.4236472,-0.9585648,-0.35028803,-0.25301534,-0.39304993,-0.11952657,1
-0.6677414,0.3501484,-0.9684696,-0.45279896,-0.20485952,-0.44433972,-0.2940117,1
-0.028102279,0.30594474,-0.98426473,-0.52202934,-0.4603446,-0.5513366,0.10239422,0
-0.43621564,0.5163304,-0.9596128,-0.6306083,-0.11992979,-0.36485213,-0.37449056,1
-0.701682,0.43857935,-0.9621806,-0.42328992,-0.14451367,-0.5226748,0.0073371977,1
-0.74928916,0.45554116,-0.95499575,-0.3688728,-0.20120041,-0.40689206,0.018290773,0
0.5035696,0.68576396,-0.95075846,-0.3796462,-0.8352999,-0.6079711,0.056832448,0
-0.6856451,0.33430904,-0.9682212,-0.40504676,-0.25416902,-0.4097579,-0.17846137,0
-0.6536126,0.6009353,-0.949341,-0.6023344,0.12917966,-0.3994907,0.21637797,0
-0.7294239,0.73448646,-0.93686783,-0.33375138,-0.055148438,-0.49463615,-0.0062197074,1
-0.94061196,0.5959105,-0.941978,-0.08917639,-0.27197838,-0.5025019,0.101378426,1
-0.6924558,0.31036502,-0.97115064,-0.43161577,-0.23830785,-0.4589553,-0.2759232,0
-0.70889187,0.31311876,-0.9691025,-0.38767344,-0.30184203,-0.42167425,-0.1507987,1
-0.5764516,0.5889493,-0.95432305,-0.4860775,-0.055258304,-0.564087,-0.2215972,1
-0.88213587,0.60670555,-0.94176656,-0.14077495,-0.22643577,-0.4842103,0.14005852,1
-0.76294273,0.51907235,-0.9512933,-0.32495797,-0.20244256,-0.43849787,-0.1273169,1
-0.8989643,0.46182045,-0.94376695,-0.081864506,-0.43972668,-0.48932213,-0.35863176,1
-0.82963955,0.47533193,-0.9549473,-0.16956149,-0.36213934,-0.5282009,-0.39513418,1
-0.95326096,0.5759835,-0.9419118,-0.00859037,-0.3893698,-0.47593197,-0.08335818,1
-0.8107254,0.38730368,-0.9584285,-0.23708844,-0.36856395,-0.40650603,-0.2011745,1
-0.7680524,0.49963307,-0.95315814,-0.3401224,-0.1807316,-0.47443095,0.020833239,1
0.09905058,0.66486835,-0.9486957,-0.5082946,-0.5674931,-0.11797476,-0.4265615,0
-0.18261498,0.90110636,-0.93467253,-0.54368776,-0.21065325,-0.37991482,-0.6530448,1
-0.17942283,0.48492157,-0.9713186,-0.6553815,-0.41635796,-0.5085516,-0.3483677,0
-0.8309517,0.56126136,-0.9476486,-0.22052662,-0.2393928,-0.48597762,-0.076423496,1
-0.8508903,0.47316128,-0.9517797,-0.15217489,-0.39679232,-0.3826367,-0.12779887,1
-0.69466573,0.2734766,-0.97095513,-0.48028713,-0.2200031,-0.3504788,0.05013697,0
-0.779791,0.36875767,-0.96382254,-0.26305607,-0.36526167,-0.47957993,-0.41073048,1
-0.76309675,0.5562619,-0.94899863,-0.2638593,-0.25340244,-0.49362716,-0.4046445,1
-0.6802542,0.51160616,-0.95526403,-0.39726758,-0.22405863,-0.45766228,-0.3220749,1
-0.82393885,0.59912324,-0.94225484,-0.2847365,-0.10399012,-0.4381637,0.39017272,0
-0.5502668,0.6491981,-0.9500525,-0.5060023,-0.02350001,-0.53908616,-0.18127406,1
-0.89205456,0.71754384,-0.9316944,-0.1342907,-0.15366518,-0.46946323,0.28350875,1
0.076242745,0.6207646,-0.9517989,-0.3946733,-0.41851214,-0.20589434,-0.26648104,1
-0.68345565,0.3704911,-0.9616573,-0.42806974,-0.24240535,-0.36230332,-0.1488041,1
-0.6493138,0.24057105,-0.97710395,-0.5055505,-0.24049364,-0.43324798,-0.22458145,1
-0.5346732,0.80879974,-0.9364742,-0.49613607,-0.072661966,-0.4522312,-0.38358954,1
-0.4695949,0.47333297,-0.95959073,-0.52324426,-0.3061806,-0.26455155,-0.22024211,0
-0.655038,0.3751706,-0.9665415,-0.50399375,-0.11876757,-0.42710447,-0.036167078,1
0.45993412,0.5140178,-0.9686827,-0.44821003,-0.56501657,-0.48726174,0.35283387,0
-0.4310596,0.5194584,-0.96145403,-0.56905264,-0.35768402,-0.43927935,-0.58157873,0
-0.9473221,0.5525634,-0.937344,-0.043027997,-0.39537206,-0.32231092,0.14774978,1
-0.7255663,0.4114677,-0.9620468,-0.31615227,-0.30311418,-0.45368797,-0.3386918,1
-0.82247084,0.49799356,-0.9511212,-0.17771244,-0.3425649,-0.47141513,-0.15696827,1
-0.7977239,0.75505865,-0.9312916,-0.2878959,-0.07524347,-0.43726432,0.1000001,1
-0.47719073,0.5870463,-0.95417416,-0.7155789,0.044153184,-0.38444945,-0.058965348,0
-0.65435165,0.76784545,-0.9382939,-0.34515268,-0.042848736,-0.53893435,-0.15134728,1
-0.6030637,0.3341139,-0.9718513,-0.6605942,-0.016272992,-0.43366715,0.22352996,0
-0.69279426,0.46905443,-0.95824015,-0.45837364,-0.106713444,-0.4151724,0.1334545,0
-0.4276759,0.58563125,-0.9568088,-0.6582419,-0.0050968975,-0.4227442,-0.3897037,0
-0.6726663,0.36075377,-0.966961,-0.45381802,-0.21736068,-0.4101018,-0.090255156,1
-0.5725056,0.86004734,-0.9300179,-0.45280328,-0.049083397,-0.4163924,-0.33059657,1
-0.72405994,0.6654562,-0.9443101,-0.31643927,-0.10601151,-0.5368009,-0.119100735,1
-0.8639581,0.4998664,-0.94996196,-0.15405071,-0.33163425,-0.49166405,-0.090206526,1
-0.69135046,0.51242703,-0.9563223,-0.45106176,-0.05771768,-0.43781903,-0.074617945,0
-0.827964,0.4160915,-0.95481515,-0.22853518,-0.31142735,-0.4415903,-0.06193336,0
-0.64683485,0.5456813,-0.9557639,-0.46986976,-0.053381994,-0.5265303,-0.16424316,1
-0.8260473,0.5377007,-0.9484258,-0.19616178,-0.31070298,-0.46888348,-0.22174892,1
0.18132424,0.73843575,-0.8423995,0.117311895,-0.9826251,1.0,1.0,0
-0.7748666,0.461379,-0.956977,-0.28353193,-0.25409958,-0.45580488,-0.16068208,1
-0.44703797,0.430213,-0.96940595,-0.73523414,-0.0187027,-0.50132143,-0.15448599,0
-0.6123503,0.49391344,-0.95667183,-0.4888596,-0.19095951,-0.3352733,-0.22512442,0
-0.013758302,0.46328783,-0.9677782,-0.32691804,-0.6364789,-0.58789337,0.09555203,0
-0.8310499,0.3999471,-0.95956796,-0.1362089,-0.4741582,-0.5109206,-0.5504215,1
-0.62260115,0.41582534,-0.96370435,-0.5962802,-0.037385657,-0.39633012,0.08644256,0
-0.7226844,0.58078194,-0.9500496,-0.31534925,-0.16178478,-0.49185938,-0.17445965,1
-0.80962825,0.44583544,-0.95687735,-0.24822864,-0.26745012,-0.48178262,-0.20034364,1
-0.7063828,0.6795839,-0.94218284,-0.34622127,-0.06645554,-0.48144662,-0.029590242,1
-0.7667496,0.47169417,-0.95626986,-0.37996742,-0.105465725,-0.45882556,0.18484643,0
-0.19969389,0.86637795,-0.9347844,-0.62191397,-0.14534226,-0.29550552,-0.6419409,1
-0.83877695,0.4620737,-0.9491004,-0.17146084,-0.37096953,-0.4068796,-0.09036667,1
-0.42461538,0.5097951,-0.9621565,-0.56326234,-0.23788528,-0.39907756,-0.32408974,1
-0.65060854,0.34998813,-0.96598136,-0.47713077,-0.20448814,-0.41282713,-0.12633307,1
-0.7617387,0.6492794,-0.94424176,-0.34603366,-0.037054703,-0.53239644,0.1506688,1
-0.6857253,0.67086303,-0.94467026,-0.36316276,-0.09962717,-0.53177404,-0.33535764,1
-0.60123587,0.38840657,-0.96850705,-0.5859703,-0.03455703,-0.4917957,0.11014454,0
-0.45299327,0.5842053,-0.957786,-0.5786163,-0.11250538,-0.5101849,-0.63898975,0
-0.19398192,0.9547895,-0.9260475,-0.4849924,-0.16013914,-0.23863828,-0.38003173,1
-0.7162743,0.36703497,-0.9665585,-0.38514364,-0.2385093,-0.4934369,-0.23090157,1
-0.79978263,0.40591335,-0.959303,-0.20373058,-0.40281183,-0.48391223,-0.46197936,1
-0.7819552,0.51862997,-0.95137066,-0.31776708,-0.15403154,-0.47753567,0.023377195,1
-0.7223745,0.24321271,-0.97382,-0.42911366,-0.29043567,-0.346023,-0.18464728,0
-0.76724464,0.39147583,-0.9452043,-0.21750198,-0.44075936,-0.31505787,-0.30905873,1
0.29756546,0.14499578,-0.99794954,0.16511637,0.42064077,-0.64333344,-0.3323301,0
-0.6869596,0.2032223,-0.9731193,-0.4304613,-0.3810027,-0.27426124,-0.33480293,0
-0.6575491,0.3111055,-0.97046995,-0.58169836,-0.088301495,-0.34009552,0.14398152,0
-0.75420535,0.46238098,-0.95491534,-0.3439549,-0.19674763,-0.4459834,0.012272298,1
-0.09164968,0.45125383,-0.9756739,-0.676197,-0.5405836,-0.53898174,-0.26618218,0
-0.8649557,0.4686538,-0.9504089,-0.09827793,-0.44415754,-0.4645598,-0.27851284,1
-0.8331116,0.46362805,-0.9533127,-0.2135152,-0.31005383,-0.43228135,0.0129852295,1
-0.8594454,0.5206561,-0.94985336,-0.13336447,-0.3433547,-0.49665645,-0.23578697,1
-0.7791698,0.44300166,-0.942262,-0.0879786,-0.62200594,-0.060881168,-0.2678728,1
-0.04920107,0.412735,-0.9726614,-0.5183115,-0.53306156,-0.5167784,-0.010174558,0
-0.008313358,0.28211534,-0.9832253,-0.38030446,-0.36283585,-0.66817427,0.14455143,0
-0.599923,0.33746946,-0.9708278,-0.6284585,-0.05090271,-0.39253005,0.16301447,0
-0.6156176,0.35172558,-0.9703355,-0.5513865,-0.10379787,-0.48428777,0.0074002743,0
-0.65908813,0.5524251,-0.95563024,-0.36013865,-0.15305921,-0.57797027,-0.35794556,1
-0.10227382,0.5338883,-0.96299845,-0.6204959,-0.3610863,-0.34226024,-0.445905,0
-0.8916329,0.4750134,-0.9529881,-0.10907593,-0.36406487,-0.50758606,-0.32505494,1
-0.847052,0.3920114,-0.9567558,-0.18502788,-0.41510764,-0.39672324,-0.23038206,1
-0.44513467,0.79015434,-0.9417616,-0.5170703,0.025392085,-0.55280095,-0.2625181,1
-0.7374401,0.2642699,-0.9699661,-0.3987688,-0.31287062,-0.30144453,-0.1026153,0
-0.8941242,0.45031065,-0.9516934,-0.12770957,-0.39193743,-0.40334454,-0.17665316,1
-0.5526033,0.42945242,-0.9657299,-0.59275466,-0.09082313,-0.49096072,-0.027195424,0
-0.37328213,0.48349681,-0.9666763,-0.6283101,-0.38200864,-0.46677494,-0.40408292,0
-0.65178424,0.5232269,-0.95617735,-0.4952212,-0.06729619,-0.4848694,-0.14666514,0
-0.82004774,0.39057538,-0.95958525,-0.17519481,-0.43632782,-0.46151093,-0.40682715,1
-0.4442874,0.74966204,-0.94220847,-0.60204864,-0.08182947,-0.40777987,-0.70291746,0
-0.6386006,0.31131107,-0.97264355,-0.51319516,-0.17108807,-0.48154384,0.08525716,0
-0.59568375,0.58593917,-0.95409405,-0.42243087,-0.1097382,-0.55258036,-0.26943672,1
-0.5644906,0.48436788,-0.9607709,-0.56470627,-0.12338261,-0.3909307,-0.056512125,0
-0.12174997,0.76837194,-0.9479562,-0.5083612,-0.72561795,-0.53244233,-0.30518973,0
-1.0,0.6698311,-0.92870355,0.07102114,-0.41676846,-0.33537063,0.120945975,1
-0.8155415,0.37815857,-0.9594036,-0.16404626,-0.47242504,-0.47830895,-0.50240004,1
-0.6368935,0.74234855,-0.9391757,-0.37352562,-0.10010019,-0.44870576,-0.046730123,0
0.25126684,0.5418289,-0.9724963,-0.557876,-0.7184166,-0.6192927,0.007050976,0
-0.83206,0.3653589,-0.9609614,-0.16736409,-0.4623732,-0.45442903,-0.46974716,1
-0.6146625,0.7078745,-0.94412404,-0.37540346,-0.087954685,-0.5852211,-0.3441501,1
0.37632364,0.17200598,-0.9958935,0.22698092,0.37539226,-0.6921697,-0.24312899,0
-0.7925028,0.60906327,-0.9450682,-0.3195159,-0.10570751,-0.49190295,0.18312392,1
-0.90060735,0.53688127,-0.94697237,-0.16895998,-0.24343768,-0.4691189,0.17686203,1
-0.9715688,0.53288037,-0.9399867,0.019449264,-0.46782053,-0.36920795,0.030525759,1
-0.3613531,0.52278197,-0.962503,-0.6739429,-0.09584461,-0.3990396,-0.21845576,0
0.16420388,0.31701687,-0.9747403,0.04263398,0.330921,-0.15949142,-0.4837365,0
-0.11270377,0.6640492,-0.95303875,-0.37078398,-0.8467196,-0.34502262,-0.16370165,0
-0.7776021,0.35563433,-0.95204216,-0.30130056,-0.35588208,-0.1461331,0.05202909,0
-0.6744805,0.54356265,-0.9507594,-0.4481499,-0.11450813,-0.3695792,0.021848947,0
-0.7758014,0.5216599,-0.95171106,-0.36542588,-0.086681396,-0.47994807,0.34139228,0
-0.15687516,0.49072537,-0.96903545,-0.58632815,-0.50190645,-0.52579176,-0.14249712,0
-0.1619784,0.27218905,-0.98611575,-0.58414227,-0.4789626,-0.5216788,-0.043094695,0
-0.8598379,0.626108,-0.9411389,-0.14837867,-0.26325473,-0.4700739,-0.05420374,1
-0.1765992,0.84606344,-0.9421163,-0.8026873,0.07000327,-0.39540708,-0.3845533,0
-0.84265053,0.45224205,-0.9542665,-0.2685855,-0.25571737,-0.45182773,-0.06360164,1
-0.81539077,0.47753373,-0.9545859,-0.20552765,-0.3566743,-0.5041317,-0.4922723,1
-0.6144355,0.702956,-0.9438294,-0.32779846,-0.14599192,-0.49522123,0.10055904,0
-0.09799498,0.48533887,-0.9721555,-0.7328372,-0.5843792,-0.49982962,-0.36531806,0
0.3538078,0.6231935,-0.93716,-0.47205126,-0.34950438,0.030403167,-0.16052072,0
-0.6950289,0.23646066,-0.97504705,-0.44598922,-0.29646924,-0.36358383,-0.19199382,0
-0.6500576,0.5680784,-0.9511061,-0.539576,-0.007684022,-0.40960008,0.0724514,0
-0.7559029,0.621455,-0.941154,-0.26747662,-0.2713782,-0.35979125,-0.09861575,0
-0.83199173,0.44498405,-0.9562958,-0.19213483,-0.34629887,-0.4792587,-0.35236448,1
-0.8267682,0.55273193,-0.9473297,-0.29742795,-0.13285938,-0.47310767,0.36491364,1
-0.72603434,0.39495254,-0.9606993,-0.38764808,-0.2476188,-0.40611106,-0.05072108,1
-0.6942718,0.29271793,-0.96916634,-0.4858035,-0.19815819,-0.27458733,0.173489,0
-0.65234137,0.35689256,-0.96497005,-0.5642599,-0.0478919,-0.41732067,0.30511475,0
-0.8750937,0.42182714,-0.9564335,-0.11187717,-0.46204716,-0.4759063,-0.42051,1
-0.7957909,0.39464128,-0.9601539,-0.2775045,-0.30913994,-0.43977046,-0.17529392,1
-0.73453385,0.4666717,-0.9568154,-0.4156625,-0.14249222,-0.40024304,0.08617379,0
-0.84997183,0.61289304,-0.9388473,-0.17293139,-0.2606504,-0.38395894,0.1819556,1
-0.8830205,0.54172325,-0.94803,-0.13936965,-0.30710518,-0.51458585,-0.14497802,1
-0.7049955,0.55048484,-0.9513033,-0.55204153,0.095143825,-0.40231737,0.6086234,0
-0.7295956,0.6529437,-0.94339234,-0.3456037,-0.09291655,-0.4408839,0.035651386,0
-0.7816884,0.40315762,-0.95405644,-0.22342803,-0.39016098,-0.4913962,-0.3788884,1
0.504403,0.17046446,-0.99359953,0.36708683,0.44945878,-0.37851402,-0.2616408,0
0.57562876,0.60355616,-0.965504,-0.39480188,-0.93798906,-0.7159716,0.38203746,0
-0.70010054,0.63844436,-0.94842756,-0.32102227,-0.112400204,-0.60533017,-0.3497246,1
-0.62964576,0.7248193,-0.94216216,-0.4068795,-0.027923986,-0.5492191,-0.17309834,1
-0.6597576,0.20586196,-0.97813946,-0.5120213,-0.25979647,-0.36855784,-0.19268225,0
-0.8350059,0.48187673,-0.95343536,-0.23389179,-0.25470692,-0.51644146,0.035461605,1
-0.8023448,0.40915084,-0.96012044,-0.20515935,-0.37258714,-0.53334665,-0.39613906,1
-0.77815366,0.38594902,-0.9622468,-0.2720323,-0.33595243,-0.45501047,-0.29260194,1
-0.8014304,0.46567976,-0.95479774,-0.24396673,-0.29441562,-0.46353397,-0.27513504,1
-0.7328053,0.34724042,-0.9671133,-0.38546112,-0.24539895,-0.45711884,-0.20191477,0
0.26552886,0.3858754,-0.97985476,-0.20398782,-0.35588306,-0.5880207,0.15156671,0
-0.7952561,0.45807824,-0.95494944,-0.2946398,-0.21893607,-0.4407733,-0.01434122,0
-0.5994651,0.61632663,-0.95091283,-0.45759162,-0.055428073,-0.51181775,-0.2535245,1
-0.69953144,0.6223574,-0.94831437,-0.3626002,-0.11338238,-0.53627825,-0.23074931,1
-0.4166805,0.40690577,-0.9716393,-0.7033708,-0.12889247,-0.4833915,-0.33150917,0
-0.8125026,0.37101853,-0.9619353,-0.20550577,-0.4172907,-0.45565578,-0.44324028,1
-0.72620803,0.6303271,-0.9458699,-0.34917712,-0.09051499,-0.5016451,-0.12681162,1
-0.8353603,0.57881516,-0.9465062,-0.27637935,-0.13097125,-0.50714386,0.1654084,1
-0.26417103,0.67530984,-0.95398074,-0.5899653,-0.12037662,-0.48454428,-0.4063018,1
-0.84061825,0.4197175,-0.9578058,-0.14554122,-0.43490696,-0.5125084,-0.5062965,1
-0.82791233,0.4202944,-0.9518524,-0.29281968,-0.24272999,-0.29397652,0.14797214,0
-0.85592186,0.71189797,-0.9329996,-0.22140856,-0.118430294,-0.40530026,0.2586577,1
-0.2034831,0.53581274,-0.95598584,-0.68104726,-0.27753872,-0.20190686,-0.13533126,0
-0.8903711,0.71764123,-0.92910385,-0.1401243,-0.25185966,-0.40751207,0.14901,1
-0.68612045,0.30969048,-0.9706554,-0.45342827,-0.21483737,-0.4254242,-0.10275895,1
-0.52469635,0.5060447,-0.9597173,-0.6424713,-0.038804263,-0.4417064,-0.15831949,0
-0.62582004,0.3730587,-0.9666994,-0.552079,-0.114530675,-0.41338965,-0.14506087,0
-0.85765207,0.47207102,-0.95270157,-0.18268104,-0.31731933,-0.47565675,-0.2077765,1
